tce_period,tce_duration,tce_depth,tce_model_snr,tce_bin_oedp_stat,tce_impact,tce_prad,av_training_set
459.137,15.58,716.7,3.222,1.909e-14,0.6131,59.79,NTP
366.774,8.192,186.9,6.419,8.857,0.6705,2.022,UNK
118.244,9.482,321.1,10.48,1.004,0.01171,23.29,NTP
13.8913,5.016,211.7,9.274,0.01971,0.008838,1.137,UNK
8.53161,2.913,65790.0,93.86,1.086,0.8138,31.38,AFP
10.3186,3.799,418.1,18.74,0.0008922,0.9815,3.157,AFP
8.41201,5.402,137100.0,10510.0,0.01923,0.5384,51.08,AFP
8.41201,5.138,7363.0,820.8,1.32,0.8798,13.11,AFP
8.41217,4.103,553.4,28.41,0.0003493,0.1758,1.437,AFP
14.4713,11.49,960.8,16.29,0.5442,0.8624,43.99,AFP
14.4712,28.79,2575.0,22.53,0.2283,0.00334,58.9,AFP
1.89145,5.72,500.2,10.97,1.564,0.5099,2.166,AFP
1.89126,4.825,25.96,11.38,4.547,0.8292,0.4257,AFP
217.832,21.34,9230.0,498.2,2.024,0.1776,11.41,PC
10.5142,3.77,76.71,21.21,0.01042,0.5323,1.073,PC
2.61758,8.467,20.83,6.184,0.3625,0.1114,2.556,UNK
1.89129,4.393,152.6,10.03,0.9332,0.5018,1.203,AFP
1.89125,2.754,88.77,22.73,0.64,0.9917,1.289,AFP
1.89116,4.295,592.3,20.88,0.1091,0.2229,1.874,AFP
1.89126,3.321,133.5,12.48,0.2339,0.01864,16.43,AFP
0.737176,2.233,88.38,7.521,0.0,0.9,2.007,AFP
0.737207,2.0,201.8,11.51,1.946e-05,0.1,2.657,AFP
1.15699,2.305,403.8,10.75,0.4271,0.9898,5.808,UNK
0.779388,2.671,133.5,16.11,0.0003078,0.06538,2.012,UNK
3.7491,1.825,183.5,37.84,0.08004,0.6893,1.42,PC
25.2212,15.95,67.71,9.752,1.729,0.4324,1.155,UNK
468.391,5.881,707.8,3.521,7.64,0.008502,8.503,UNK
1.97359,3.858,71.51,9.256,0.5347,0.134,1.05,AFP
3.40982,5.845,51.01,12.92,1.496,0.6837,1.173,AFP
3.4096,7.548,33.22,9.939,0.228,0.111,0.8928,AFP
0.625631,1.979,259.5,23.04,0.0003465,0.5,3.917,UNK
2.94375,6.367,351.7,16.62,6.521e-10,0.9809,5.976,UNK
0.515946,1.47,158.9,9.353,0.0,0.7016,3.181,NTP
0.583189,2.168,24.25,11.93,0.0001594,0.4276,1.009,UNK
13.0607,3.18,253.0,18.81,0.346,0.8239,1.565,PC
86.7239,4.742,258.2,9.097,0.63,0.1202,1.399,PC
0.877347,1.486,32.62,2.423,0.561,0.9086,1.02,AFP
19.9402,3.778,774.2,17.28,1.176,0.2573,2.097,PC
77.3624,12.14,101300.0,1306.0,7.952,0.9048,36.99,AFP
77.3609,13.62,72550.0,955.7,21.95,0.9264,32.02,AFP
3.02558,2.968,126.9,21.4,0.2451,0.3008,1.434,PC
0.76799,3.074,86.97,10.8,0.008634,0.07268,1.887,AFP
516.139,7.001,92.01,5.513,10.7,0.7181,0.5174,NTP
1.38532,3.077,89.1,7.681,1.338e-05,0.08505,0.9007,AFP
0.85065,1.5,276.0,13.88,4.0769999999999994e-22,0.5,3.171,UNK
10.9384,10.45,499.3,11.04,0.07655,0.9808,5.656,UNK
0.781322,2.893,171.9,12.88,4.712e-05,0.8883,2.764,UNK
1.43767,5.431,107.7,11.87,0.8195,0.004738,2.481,UNK
0.58473,1.758,277.2,12.84,1.674,0.9,1.407,UNK
3.1871,6.963,134100.0,815.1,0.0,0.6383,930.2,AFP
18.7983,4.21,747.5,11.16,1.724,0.2183,1.896,AFP
9.39923,3.956,639.3,8.955,0.0,0.7162,1.942,AFP
3.24099,3.176,59.25,7.696,0.6548,0.8874,1.018,UNK
3.38886,2.384,4540.0,117.0,2038.0,0.2399,6.721,AFP
3.38932,2.061,458.9,14.14,4.994,0.899,2.55,AFP
7.37248,16.55,58.81,12.07,1.625,0.9499,1.992,UNK
1.89121,4.922,23.82,12.69,0.4357,0.4957,0.3557,AFP
1.89136,3.882,1163.0,21.77,0.9283,0.8986,2.969,AFP
2.61751,4.801,45.45,8.131,1.663,0.2605,0.8658,AFP
2.61682,9.011,39.81,8.534,0.01606,0.03255,0.8047,AFP
1.30969,2.868,62.83,7.69,0.09767,0.7,1.078,UNK
47.1484,3.167,1142.0,58.03,0.01184,0.7151,2.664,PC
596.966,3.529,953.9,4.799,1.101,0.005306,43.93,UNK
1.89122,3.915,107.7,18.8,0.5776,0.9026,1.276,AFP
1.89131,4.006,167.2,22.18,1.215,0.01013,1.165,AFP
1.89128,4.222,199.3,20.98,1.472,0.00279,0.8575,AFP
1.29898,3.25,166.2,12.24,0.409,0.3667,2.271,AFP
1.29904,3.035,153.6,10.64,0.0,0.158,2.161,AFP
0.996219,1.92,6.39,8.428,0.01316,0.3095,0.5066,UNK
3.92453,3.526,426.4,22.77,0.2318,0.102,1.745,PC
0.890086,0.9813,235.6,15.47,0.002945,0.9022,1.412,AFP
0.890067,1.069,98.6,7.072,0.002272,0.7023,0.791,AFP
11.9616,3.239,444.4,12.85,0.2086,0.1593,2.209,AFP
11.9613,3.0,328200.0,-1.0,0.0,0.1,43.32,AFP
11.9613,7.873,206400.0,4575.0,12.01,0.7619,46.39,AFP
1.65939,5.779,16.72,7.345,4.429e-08,0.8943,0.5993,AFP
1.65936,9.4,32.44,13.82,1.484e-08,0.6779,0.7629,AFP
7.35592,14.58,54.02,10.4,0.5856,0.411,1.192,AFP
161.788,5.299,89520.0,680.0,0.8537,0.2647,30.14,AFP
161.778,7.596,998.0,11.39,0.6343,0.2284,3.161,AFP
9.93142,5.967,415.6,24.64,0.1068,0.8861,2.187,PC
4.5783,3.867,139.8,10.19,0.03758,0.9013,1.286,PC
0.877386,1.589,119.7,8.651,0.08905,0.4886,1.789,AFP
0.877344,1.045,110.1,6.778,0.0001683,0.903,1.872,AFP
2.71872,6.884,19.5,13.78,0.1521,0.1611,1.056,AFP
2.71862,5.966,14.77,10.85,0.05655,0.4999,0.9393,AFP
5.42204,2.817,93.11,10.57,0.8888,0.7607,1.329,PC
0.647418,1.61,21.95,7.254,0.003949,0.2883,1.003,UNK
145.563,5.745,3264.0,77.45,0.0008595,0.9804,9.99,AFP
145.556,5.969,414.1,14.35,7.918,0.003432,2.23,AFP
1.38525,2.187,77.4,6.84,2.516,0.3,0.847,AFP
1.38531,2.111,92.11,8.289,1.686e-05,0.7,0.9727,AFP
1.58302,6.0,211.0,-1.0,0.0,0.1,1.385,UNK
16.8559,2.372,1058.0,21.21,0.1482,0.5411,1.976,PC
2.28355,3.5,30160.0,-1.0,0.0,0.1,31.66,AFP
3.25022,3.965,28.7,2.466,10.04,0.4583,1.19,AFP
3.25184,5.714,146.2,13.04,0.02048,0.9835,3.461,AFP
3.25145,6.498,294.4,20.13,0.9717,0.9833,5.067,AFP
3.25154,12.0,116.5,-1.0,0.0,0.1,2.349,AFP
8.60961,2.39,70.74,9.046,4.767,0.7838,3.937,UNK
3.1874,6.235,190.3,8.11,0.004865,0.3868,0.973,AFP
18.7987,6.0,477600.0,-1.0,0.0,0.1,43.43,AFP
18.7986,5.0,393700.0,-1.0,0.0,0.1,43.43,AFP
533.806,11.53,726.2,3.067,0.8631,0.005476,66.93,UNK
3.38859,1.663,432.1,14.65,0.0005634,0.004745,2.063,AFP
6.71724,2.71,376.3,45.97,0.08567,0.9137,3.912,AFP
23.1377,3.625,168.2,12.42,0.093,0.1976,2.182,PC
175.066,4.526,46660.0,324.3,46.0,0.9688,28.55,AFP
1.89134,3.143,117.3,8.862,1.329e-06,0.06577,0.8739,AFP
9.28697,3.369,691.2,222.5,1.23,0.1258,2.11,PC
3.77813,8.408,43.64,9.925,0.09272,0.5,0.8509,AFP
3.77795,15.52,67.24,12.07,1.026,0.06242,1.028,AFP
0.695242,1.544,15.75,8.33,0.3716,0.6918,1.667,AFP
0.695246,2.023,18.05,10.53,0.2464,0.7017,1.787,AFP
0.695219,2.466,12.55,7.725,0.0,0.3,1.416,AFP
0.898715,2.721,50.95,7.38,1.0139999999999999e-22,0.1016,2.201,UNK
1.89125,3.52,76.22,23.07,1.157,0.3009,1.048,AFP
1.89121,3.234,145.0,9.775,0.3808,0.3546,0.5321,AFP
52.8836,7.919,12270.0,60.26,1.693,0.9845,19.97,UNK
3.6586,12.66,79.21,9.495,1.493,0.5037,0.5631,UNK
0.693213,1.874,8.832,8.185,0.002885,0.4987,0.9381,AFP
0.69317,1.96,4.641,4.61,0.006186,0.3095,0.6695,AFP
1.84493,3.987,19.73,12.72,0.0555,0.9004,0.9159,AFP
23.9225,15.0,12230.0,-1.0,0.0,0.1,8.68,AFP
23.9225,15.0,11930.0,-1.0,0.0,0.1,8.573,AFP
4.75461,14.94,53.17,13.72,2.606,0.3116,1.134,NTP
11.5796,2.468,67.08,8.069,0.003816,0.01585,1.377,UNK
31.0207,1.833,855.0,15.5,2.63,0.06943,1.513,PC
6.62761,6.127,234100.0,14780.0,4.63,0.7165,80.28,AFP
6.62754,5.0,106500.0,-1.0,0.0,0.1,43.83,AFP
459.281,5.312,574.6,4.055,0.0,0.5292,1.419,NTP
2.12652,7.24,71.12,10.5,1.57e-06,0.3,1.607,AFP
2.12643,7.438,73.56,12.35,0.9707,0.09119,1.622,AFP
2.12646,7.05,83.35,16.48,1.454,0.5249,1.777,AFP
0.922481,1.122,20.95,11.79,7.137e-05,0.9931,1.496,NTP
1.41976,1.525,57.28,19.11,0.5253,0.244,0.7868,PC
36.5714,15.41,167.2,14.03,0.07504,0.7299,3.963,NTP
572.875,6.0,22150.0,-1.0,0.0,0.1,8.225,NTP
624.57,24.5,2036.0,10.59,27.57,1.0,7.68,NTP
3.43523,2.733,181.9,19.12,1.634,0.4198,1.365,AFP
2.55561,5.603,34.05,9.304,0.7558,0.6951,2.667,AFP
2.55585,5.425,31.58,9.313,0.5286,0.08638,2.412,AFP
1.14176,3.5,4265.0,-1.0,0.0,0.1,11.89,UNK
4.78114,2.549,114.8,10.62,0.8355,0.382,1.201,UNK
7.18841,2.478,126.2,9.143,2.07,0.335,1.254,UNK
477.011,13.72,1798.0,21.92,2.371,0.9342,12.42,UNK
10.3812,2.783,870.4,76.69,0.01641,0.696,2.472,PC
24.5708,2.746,745.0,41.51,2.92,0.3248,2.115,PC
1.53215,5.37,30.15,11.18,0.3137,0.1626,0.6775,UNK
7.23496,7.781,108000.0,1052.0,289900.0,0.5415,27.13,UNK
14.4702,5.503,1260.0,28.4,2.053,0.004055,30.81,AFP
14.4701,7.872,816.3,17.5,0.005131,0.9905,47.59,AFP
21.4764,4.813,97370.0,210.2,0.6074,0.3992,31.71,AFP
0.921376,3.167,25.04,10.28,0.1728,0.8877,0.8054,AFP
0.921383,5.56,33.19,14.32,0.0001142,0.08654,0.8077,AFP
507.526,8.806,218.4,6.919,14.08,0.6904,2.203,UNK
3.77578,14.88,34.83,12.19,8.476e-07,0.7895,0.8093,AFP
13.8807,1.945,350.2,9.105,0.01374,0.07826,2.352,NTP
1.32352,2.955,64.3,15.6,1.694e-05,0.9648,3.293,UNK
0.810608,2.968,22.88,13.22,0.2138,0.8806,1.487,UNK
0.636799,1.876,86.49,8.751,0.003961,0.9,2.14,AFP
0.636857,2.661,188.8,17.89,0.1569,0.01733,2.753,AFP
1.1469,1.732,225.7,14.68,2.286,0.6831,1.378,AFP
498.701,3.682,684.8,5.165,0.2495,0.9249,2.788,NTP
4.25399,14.88,89.7,6.371,0.007998,0.3003,1.535,AFP
1.845,6.315,12.08,9.254,0.9442,0.5987,0.6475,AFP
0.745257,1.912,249.2,11.92,0.02267,0.0548,2.714,NTP
17.2793,5.106,180800.0,2965.0,174.5,0.4645,28.88,AFP
17.2793,4.234,11710.0,303.8,8.174,0.8271,8.08,AFP
2.89496,3.087,37.24,9.096,0.6475,0.01789,1.026,PC
72.9332,3.835,785.7,10.27,0.3793,0.6992,2.267,PC
161.528,3.646,4786.0,56.22,0.0005394,0.06748,5.967,PC
1.32105,2.223,69.48,13.7,0.03639,0.9829,4.44,AFP
369.079,5.357,1161.0,15.38,0.04771,0.3018,2.706,PC
0.813682,1.969,80.25,8.353,1.158,0.898,2.265,UNK
1.62703,5.663,115.0,7.948,0.07087,0.9011,2.715,UNK
3.19942,1.647,74.93,9.297,0.01194,0.06382,0.6,PC
567.676,13.51,326.3,8.229,0.7792,0.9103,4.267,UNK
0.520742,2.15,69.57,10.39,0.008273,0.2138,0.6621,NTP
1.59262,3.444,325.8,27.54,0.2473,0.9425,1.537,AFP
0.798036,2.672,135.0,7.355,2.716,0.9007,2.336,UNK
3.44926,1.5,248.6,13.33,0.3019,0.4879,1.262,PC
3.02232,11.8,15.78,9.049,0.3032,0.4161,1.848,NTP
0.870896,2.194,50.16,8.289,0.2474,0.7928,1.061,UNK
2.55504,5.947,32.69,10.87,1.895,0.5666,2.545,AFP
2.55599,7.808,31.9,10.53,0.0001507,0.6184,2.537,AFP
18.6333,25.54,916.2,139.1,1.459,1.0,13.91,UNK
3.30306,16.56,26.1,9.277,0.06144,0.6138,1.208,NTP
1.53979,4.257,329.3,10.58,0.004914,0.3242,6.345,AFP
0.64796,2.128,313.5,11.3,4.814e-09,0.5019,6.295,NTP
1.53978,4.637,305.8,10.38,0.277,0.7,6.412,AFP
2.0508,3.0,352600.0,-1.0,0.0,0.1,44.09,UNK
0.555037,2.032,45.6,7.263,0.04433,0.3026,2.22,NTP
0.520683,1.122,56.3,11.3,0.0001336,0.907,3.167,AFP
0.520697,1.223,89.98,18.09,0.0004162,0.7166,3.692,AFP
0.520703,1.5,118.6,-1.0,0.0,0.1,3.981,AFP
3.70852,1.605,292.9,9.987,11.81,0.1024,1.31,PC
21.4767,7.936,3700.0,11.54,0.8081,0.8792,7.119,AFP
1.41413,2.672,98.32,10.21,0.2589,0.9811,2.826,UNK
7.45345,4.123,79620.0,158.8,0.3157,0.9237,42.35,AFP
3.72685,3.098,9040.0,29.94,0.0,0.4889,9.715,UNK
1.5993,4.827,147.2,6.486,0.001967,0.07434,3.139,NTP
0.739747,2.321,87.51,12.39,0.002591,0.4955,0.8855,AFP
4.94406,3.107,826.4,61.8,1.641,0.5098,5.024,AFP
4.94409,2.997,332.6,28.28,5.019,0.3358,3.127,AFP
0.534613,1.503,59.18,6.862,0.0,0.08823,2.546,AFP
0.52569,1.463,24.06,2.591,3.47e-10,0.9028,1.873,AFP
6.00611,3.858,44.64,8.995,0.0002483,0.01088,0.773,PC
0.631787,1.123,119.5,22.39,0.1921,0.9014,1.24,AFP
0.666094,2.016,10.17,6.709,0.0007093,0.3265,1.056,UNK
161.127,7.291,139.2,5.782,7.991,0.7958,4.21,UNK
460.881,13.9,1846.0,7.477,1.132e-18,0.7725,6.006,UNK
3.96651,7.121,333.4,7.401,1.251e-06,0.922,3.284,UNK
4.2536,15.02,141.6,10.24,0.002993,0.09347,1.913,AFP
4.25357,15.01,170.8,15.34,0.09288,0.4996,2.155,AFP
0.510487,2.408,14.62,5.841,0.007466,0.08498,0.4188,AFP
1.42943,2.112,2902.0,579.0,17370.0,0.9239,9.005,UNK
4.19091,8.452,81.48,12.1,0.02676,0.9628,1.904,NTP
29.3377,8.602,173.8,7.16,2.439,0.2442,2.275,NTP
1.72646,5.479,48.14,6.158,0.0127,0.3,1.201,NTP
1.32106,2.041,68.74,15.58,0.008203,0.9884,4.537,AFP
1.30019,4.411,64.29,12.06,0.01556,0.1866,3.281,AFP
1.65125,1.867,112.6,14.25,0.121,0.1534,4.344,UNK
3.30241,2.201,124.6,11.68,0.00205,0.02489,4.559,UNK
0.99223,2.052,174.0,6.698,5.545e-05,0.2972,3.184,UNK
1.23786,4.5,101.1,-1.0,0.0,0.1,2.405,UNK
0.9129,2.333,33.05,9.927,0.5873,0.3065,0.8472,NTP
1.30588,2.659,18.63,8.019,0.7534,0.9596,1.557,AFP
1.30605,4.693,6.86,4.644,0.007347,0.8796,0.8721,AFP
1.59261,1.623,387.9,10.96,0.09533,0.301,3.451,AFP
1.59957,3.764,502.7,13.26,0.0,0.006459,3.884,AFP
0.528498,1.211,45.26,17.57,0.00181,0.2043,1.248,AFP
0.528502,1.04,44.93,17.79,0.001368,0.9,1.42,AFP
0.888567,3.942,13.44,8.306,0.6544,0.6879,0.8329,AFP
0.888633,2.565,18.88,11.7,9.81e-05,0.09903,0.9354,AFP
1.97518,1.622,78.06,15.29,1.656,0.7,1.226,AFP
5.79186,3.381,117.2,15.2,0.03525,0.8997,1.383,PC
0.521164,1.312,14.15,4.811,0.1569,0.9361,0.8667,AFP
0.521309,1.95,10.86,4.328,0.005263,0.8724,0.7195,AFP
0.521095,2.0,152.3,-1.0,0.0,0.1,2.385,AFP
2.32604,3.008,23.45,9.62,0.4173,0.4764,0.8688,AFP
2.32639,1.918,28.55,11.22,0.0,0.5,0.9623,AFP
459.252,3.001,953.2,5.692,0.0,0.2447,2.353,NTP
0.540365,4.124,12.24,4.398,8.028e-09,0.009509,0.7518,UNK
32.3125,6.345,653.2,28.47,0.4581,0.9021,2.943,PC
0.686071,2.263,8.169,4.074,1.895e-10,0.8993,0.4806,UNK
0.524588,2.274,2.824,1.923,0.0,0.8252,0.6234,AFP
0.524502,1.985,12.6,5.66,0.0,0.8715,1.346,AFP
0.570592,1.154,33.99,10.65,0.004338,0.907,18.81,AFP
0.570607,1.5,38.76,11.47,0.0,0.1,16.02,AFP
7.45325,3.335,311.2,10.47,0.9102,0.6869,30.89,AFP
3.30639,1.541,363.9,10.84,2.521,0.09921,1.214,UNK
2.44293,4.083,31610.0,306.2,7083.0,0.9513,27.4,UNK
2.44292,3.977,18220.0,100.9,0.0,0.9193,18.42,AFP
4.94405,4.521,137400.0,689.4,0.5945,0.9043,55.33,AFP
4.94403,4.376,44010.0,265.9,0.8736,0.9311,31.14,AFP
0.739723,2.409,242.9,10.47,0.08674,0.7,0.5815,AFP
18.1773,4.85,233.3,8.417,7.843,0.4861,1.603,UNK
37.4783,5.221,1442.0,21.68,6.285,0.9961,3.123,AFP
9.22958,2.188,471.9,18.06,1.35,0.2771,2.277,PC
6.70261,3.107,616.8,18.07,0.0112,0.5,34.17,AFP
1.57764,5.144,13.31,11.17,0.0005749,0.9062,1.877,UNK
0.958119,1.333,4553.0,656.6,0.2318,0.7294,9.995,AFP
0.958091,3.0,4167.0,-1.0,0.0,0.1,8.819,AFP
1.89022,5.818,79.58,9.617,0.0007082,0.7898,0.9525,UNK
0.723028,2.489,34.92,7.081,1.438,0.009684,0.6159,UNK
14.5598,5.521,277.7,13.69,1.364,0.4375,1.639,PC
2.85889,1.619,326.9,34.98,0.01811,0.8989,36.0,AFP
2.85892,1.474,164.4,18.16,6.866e-25,0.1,20.27,AFP
0.980399,1.17,90.25,13.23,0.3222,0.2204,0.6724,AFP
2.82133,4.823,62710.0,1956.0,2.167,0.5209,38.4,UNK
1.41067,3.876,1490.0,79.39,0.0,0.3,5.772,UNK
5.64347,15.0,137.9,-1.0,0.0,0.1,1.742,UNK
1.37126,1.606,40.77,13.07,1.181e-22,0.7001,0.7586,AFP
0.710484,1.282,29.96,5.429,0.0,0.9781,1.152,AFP
5.06537,9.235,74.13,14.39,0.9287,0.9005,2.968,AFP
5.06548,5.806,74.21,12.76,0.2276,0.9995,4.731,AFP
1.01303,3.431,28.38,9.957,0.0007571,0.8969,1.833,UNK
398.282,4.619,972.8,7.477,0.06093,0.1268,2.274,UNK
0.91218,1.211,140.0,9.572,3.0189999999999997e-22,0.06763,0.5753,PC
17.2763,3.957,10560.0,735.2,3.669,0.1701,7.4,PC
420.929,17.39,85190.0,1463.0,229.9,0.9047,49.41,AFP
3.98649,7.779,55.98,8.785,0.711,0.8599,1.313,AFP
3.98679,7.433,61.5,9.524,0.04939,0.1742,1.228,AFP
1.32887,4.348,42.74,9.158,0.01182,0.9037,1.181,NTP
417.917,10.64,2449.0,6.48,7.118,0.000169,3.645,UNK
10.0991,3.302,94.45,8.722,0.6053,0.6964,1.129,PC
4.87285,10.53,332.0,8.119,3.577,0.9636,4.898,NTP
2.64976,5.416,572.4,12.25,3.624,0.9998,9.669,UNK
1.1083,3.5,77.2,-1.0,0.0,0.1,1.905,UNK
0.764609,1.054,12.38,9.312,0.06431,0.9295,0.3448,NTP
6.49681,2.686,124.1,23.15,4.545,0.9094,2.588,AFP
13.9462,2.537,93.57,10.01,1.602,0.2124,1.722,AFP
562.704,12.85,267.3,4.91,1.738,0.7185,3.951,NTP
16.5681,4.166,1331.0,35.47,0.03221,0.09171,2.786,PC
47.3331,2.964,1037.0,14.15,5.103,0.7735,2.77,PC
606.334,10.97,449.2,5.845,8.627,0.6727,9.117,UNK
0.570606,1.494,54.88,15.53,1.451e-05,0.1174,19.07,AFP
16.5408,2.62,375.2,32.03,0.4598,0.5178,1.517,PC
0.689907,2.487,7.365,4.01,1.775e-06,0.8446,0.5257,UNK
0.542118,1.725,13.89,10.38,0.2221,0.9026,0.6371,UNK
2.44295,2.665,751.7,123.8,1456.0,0.2563,3.894,AFP
0.536432,1.937,119.4,11.48,0.002243,0.7,2.648,NTP
15.9069,3.983,956.3,57.58,6.039,0.4167,2.455,PC
4.97346,1.596,752.3,60.25,0.4743,0.7033,2.345,PC
0.964432,2.295,68.19,4.739,0.2421,0.4535,1.458,UNK
86.7491,9.254,527.5,30.97,1.648,0.7019,2.378,PC
1.38608,2.492,20.98,5.654,0.06475,0.9704,0.4782,UNK
0.554158,1.5,3570.0,-1.0,0.0,0.1,7.913,NTP
367.893,11.34,145.5,2.51,1.021,0.7997,71.69,UNK
0.886237,3.562,14.32,10.27,0.01086,0.3605,1.71,UNK
1.11722,2.844,32.33,11.49,0.9282,0.5,1.229,UNK
0.81928,1.921,139.3,6.676,0.01039,0.4998,2.395,UNK
0.598688,2.198,5.411,6.006,0.8618,0.8568,0.3382,AFP
0.598711,1.916,8.061,10.03,0.0001509,0.9,0.4251,AFP
459.316,3.158,310.8,8.853,0.0,0.06365,6.387,NTP
6.92895,11.87,152.4,22.19,5.06e-06,0.9767,2.251,AFP
0.980427,1.342,83.38,13.21,0.01524,0.3,0.6491,AFP
0.84118,3.144,7.673,2.452,0.0,0.5,0.3212,AFP
4.80154,13.99,102.9,7.645,1.634,0.4719,1.81,UNK
0.75006,2.412,18.45,12.06,0.0,0.7,1.252,UNK
0.710492,2.548,33.41,10.57,1.352e-06,0.1009,0.9575,AFP
0.993082,3.335,89.31,8.013,0.1225,0.9086,1.798,NTP
3.74589,8.317,0.4058,0.05011,0.0001349,0.01969,0.06655,AFP
5.06529,2.605,65.69,11.18,1.372,0.9194,2.828,AFP
7.3729,1.424,217.5,21.41,0.8474,0.6951,1.691,PC
6.21417,9.919,172.7,36.47,8.304,0.7164,4.443,PC
1.07748,0.8705,47.94,25.89,0.1109,0.9016,1.033,AFP
1.67832,2.289,133.4,59.64,0.03384,0.5021,1.284,PC
1.25767,1.095,758.3,49.58,0.6187,0.9001,2.61,AFP
16.2238,2.591,267.1,20.11,0.002318,0.5272,1.548,PC
0.602491,1.195,10.53,8.166,0.01414,0.9,1.064,UNK
14.0225,8.076,20330.0,2466.0,0.4223,0.1704,14.86,AFP
14.0225,4.034,228.0,26.6,2.236,0.4931,1.614,AFP
0.993022,2.707,21.82,10.09,0.01733,0.515,1.036,NTP
7.40734,3.623,483.1,21.73,1.306,0.1036,2.102,PC
2.96384,5.171,35790.0,1779.0,0.0,0.891,29.04,AFP
0.786273,2.484,101.2,5.77,5.43e-06,0.9,1.959,UNK
0.604581,1.187,523.7,12.04,6.108e-06,0.7,4.105,AFP
0.827216,1.56,153.6,10.36,2.243,0.008077,0.6001,AFP
0.827233,1.295,229.0,14.83,7.753e-25,0.5,0.759,AFP
0.845657,4.058,14.1,8.146,0.2863,0.003191,1.116,UNK
4.2142,13.74,72.54,14.08,1.675e-05,0.8996,1.284,NTP
0.7906,1.246,121.1,19.12,0.006387,0.524,0.7522,AFP
8.09694,3.563,107100.0,222.5,7.041,0.9171,69.38,AFP
8.097,2.35,362.6,45.22,2.941,0.005595,2.657,AFP
24.5694,14.23,317.8,9.906,0.05387,0.005823,1.698,NTP
1.40467,4.219,100.3,11.41,0.3855,0.7,0.6501,AFP
1.40471,3.5,670200.0,-1.0,0.0,0.1,50.92,UNK
0.681138,2.407,103800.0,4293.0,0.0,0.7846,34.3,AFP
3.31576,4.084,106600.0,338.9,0.009834,0.5791,29.09,AFP
3.31575,3.688,8161.0,34.41,3.183,0.8635,8.94,AFP
8.36061,7.549,34200.0,494.0,2.657,0.001083,14.85,AFP
1.95328,5.965,27.7,8.463,0.09094,0.8961,0.9268,UNK
6.03514,8.892,40.73,10.66,4.134,0.3776,1.672,NTP
8.09705,5.763,66140.0,555.8,2.288,0.583,24.09,AFP
0.655447,1.814,149.6,14.91,4.567e-17,0.7008,1.309,AFP
0.655439,1.573,121.0,12.18,0.4892,0.5042,1.129,AFP
0.567993,2.0,1056.0,-1.0,0.0,0.1,3.224,NTP
205.583,6.003,25070.0,253.7,7.675,0.9392,21.0,PC
2.21702,1.812,345.3,34.76,0.03156,0.7008,2.546,AFP
6.92851,12.87,72.71,11.49,0.0009314,0.4627,1.229,AFP
2.30946,10.43,40.2,11.31,0.001024,0.7218,0.9555,UNK
6.92813,21.54,98.6,13.49,0.0,0.8928,1.61,AFP
1.54167,1.717,189.0,58.07,3.788e-16,0.3,1.49,PC
2.53918,2.382,395.8,38.63,1.301,0.26,1.91,PC
0.523378,1.802,111.0,15.11,1.423e-05,0.9031,1.937,UNK
0.567962,0.9872,325.3,11.02,3.272e-24,0.9,3.331,AFP
0.567964,1.5,388.2,-1.0,0.0,0.1,3.171,AFP
3.7438,14.41,80.99,12.23,2.53,0.7993,1.033,AFP
1.86934,4.788,82.25,8.928,2.435,0.9237,1.126,UNK
1.71658,1.043,128.4,9.569,0.001499,0.8784,1.3,AFP
6.10023,4.666,786.7,42.58,0.2712,0.3079,2.642,PC
346.425,15.93,121.5,7.603,15.77,0.7506,1.506,NTP
24.1878,1.742,171.4,10.2,1.148,0.192,1.731,AFP
101.132,4.341,1498.0,23.78,0.4487,0.0003465,3.596,PC
12.8348,1.877,306.8,8.875,0.8335,0.8976,1.956,UNK
87.5994,11.64,127.6,5.331,0.7121,0.6998,2.088,NTP
5.491,13.07,85.88,6.978,2.34,0.344,0.7786,UNK
0.758232,2.441,38.32,12.66,6.037e-24,0.5,0.9964,AFP
0.840498,2.806,12.8,9.399,0.001294,0.9,0.8877,UNK
3.00329,1.529,409.4,13.65,5.827e-05,0.5049,3.711,AFP
0.748305,2.659,207.8,12.09,0.0007983,0.04487,2.861,AFP
0.604589,1.501,155.4,4.02,0.0,0.09609,2.096,AFP
1.67304,1.835,33.85,10.54,0.003056,0.9,2.499,UNK
39.8312,2.509,351.0,14.26,0.2391,0.2894,1.393,PC
3.48159,1.752,141.4,24.07,0.9129,0.4943,1.235,PC
0.552545,2.342,56.96,12.07,1.391e-05,0.01235,0.9844,AFP
0.552571,2.0,698.1,-1.0,0.0,0.1,3.452,AFP
0.525208,1.387,67.62,16.33,2.474e-05,0.3,2.754,UNK
3.56462,3.81,80350.0,1209.0,5.943,0.9461,39.3,AFP
0.698717,1.846,19.41,11.9,0.00056,0.6999,5.653,AFP
0.698658,1.53,21.56,13.72,0.0,0.1,5.602,AFP
498.337,8.155,800.4,5.845,2.947,0.9105,2.081,UNK
2.43567,1.089,875.2,16.21,1.886e-30,0.9,6.155,UNK
24.107,10.53,96.23,13.01,0.004438,0.2092,2.493,PC
115.232,14.5,159.0,11.64,4.115,0.6707,3.374,PC
1.2809,1.667,23.19,7.78,1.505,0.901,1.418,AFP
1.28083,1.633,27.02,9.015,1.214,0.2969,1.331,AFP
